試合日時（時刻含む）,Season,Kind,Week,Day,GameNumber,主審,後攻チーム,先攻チーム,プレイの番号,回,表/裏,,,,,out,,イニング継続,試合継続,一走打順,一走氏名,二走打順,二走氏名,三走打順,三走氏名,打順,打者氏名,打席左右,作戦,作戦２,作戦結果,投手氏名,投手左右,球数,捕手,一走状況,二走状況,三走状況,打者状況,プレイの種類,構え,コースX,コースY,球種,打撃結果,打撃結果２,捕球選手,打球タイプ,打球強度,打球位置X,打球位置Y,牽制の種類,牽制詳細,エラーの種類,タイムの種類,球速,1番守備,1番氏名,2番守備,2番氏名,3番守備,3番氏名,4番守備,4番氏名,5番守備,5番氏名,6番守備,6番氏名,7番守備,7番氏名,8番守備,8番氏名,9番守備,9番氏名,投手氏名,1番守備,1番氏名,2番守備,2番氏名,3番守備,3番氏名,4番守備,4番氏名,5番守備,5番氏名,6番守備,6番氏名,7番守備,7番氏名,8番守備,8番氏名,9番守備,9番氏名,投手氏名,1番○打,1番タイプ,2番○打,2番タイプ,3番○打,3番タイプ,4番○打,4番タイプ,5番○打,5番タイプ,6番○打,6番タイプ,7番○打,7番タイプ,8番○打,8番タイプ,9番○打,9番タイプ,投手○投,投手背番号,1番○打,1番タイプ,2番○打,2番タイプ,3番○打,3番タイプ,4番○打,4番タイプ,5番○打,5番タイプ,6番○打,6番タイプ,7番○打,7番タイプ,8番○打,8番タイプ,9番○打,9番タイプ,投手○投,投手背番号,首振り,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,球種１,球種２,球種３,球種４,球種１,球種２,球種３,球種４,3,4,5,6,7,8,9,記録者,攻撃チーム,勝利チーム,得点チーム,投球数／打席,タイミング,リアクション,打者タイプ,クイック,牽制の強さ
2018/4/1 11:02,春季,リーグ戦,1,1,1,,桜美林大学,日本体育大学,74,2,裏,2,0,0,0,2,打席継続,イニング継続,試合継続,0,0,0,0,0,0,6,片岡優斗,右,0,0,0,松本航,右,23,馬場龍星,0,0,0,0,投球,19,178.25,146.05,カーブ,見逃し,0,0,0,0,0,0,0,0,0,0,105,9,上西嵐満,3,大木惇司,6,船山貴大,4,高垣鋭次,7,有住隆哉,D,中村誠,8,宮木紳道,5,松下雄大,2,馬場龍星,松本航,8,石井雄也,7,井橋俊貴,6,五十嵐雅大,D,中村士朗,9,楢原一帆,4,片岡優斗,3,高橋啓太,5,山本司,2,徳田優大,土井大輝,左,,右,,右,,右,,左,,右,,左,,右,,右,,右,,右,,左,,右,,左,,左,,右,,右,,左,,右,,右,,0,1,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,大木敦司,高垣鋭次,松下雄大,船山貴大,有住隆哉,宮木紳道,上西嵐満,,,,,,,,,0,
2018/4/1 11:02,春季,リーグ戦,1,1,1,,桜美林大学,日本体育大学,75,2,裏,2,0,1,0,2,打席継続,イニング継続,試合継続,0,0,0,0,0,0,6,片岡優斗,右,0,0,0,松本航,右,24,馬場龍星,0,0,0,0,投球,19,171.85,192.35,ストレート,見逃し,0,0,0,0,0,0,0,0,0,0,140,9,上西嵐満,3,大木惇司,6,船山貴大,4,高垣鋭次,7,有住隆哉,D,中村誠,8,宮木紳道,5,松下雄大,2,馬場龍星,松本航,8,石井雄也,7,井橋俊貴,6,五十嵐雅大,D,中村士朗,9,楢原一帆,4,片岡優斗,3,高橋啓太,5,山本司,2,徳田優大,土井大輝,左,,右,,右,,右,,左,,右,,左,,右,,右,,右,,右,,左,,右,,左,,左,,右,,右,,左,,右,,右,,0,1,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,大木敦司,高垣鋭次,松下雄大,船山貴大,有住隆哉,宮木紳道,上西嵐満,,,,,,,,,0,
2018/4/1 11:02,春季,リーグ戦,1,1,1,,桜美林大学,日本体育大学,76,2,裏,2,0,2,0,2,打席完了,イニング完了,試合継続,0,0,0,0,0,0,6,片岡優斗,右,0,0,0,松本航,右,25,馬場龍星,0,0,0,アウト,投球,20,98.6,163.8,ツーシーム,凡打死,0,5,ゴロ,0,98.4,165.05,0,0,0,0,136,9,上西嵐満,3,大木惇司,6,船山貴大,4,高垣鋭次,7,有住隆哉,D,中村誠,8,宮木紳道,5,松下雄大,2,馬場龍星,松本航,8,石井雄也,7,井橋俊貴,6,五十嵐雅大,D,中村士朗,9,楢原一帆,4,片岡優斗,3,高橋啓太,5,山本司,2,徳田優大,土井大輝,左,,右,,右,,右,,左,,右,,左,,右,,右,,右,,右,,左,,右,,左,,左,,右,,右,,左,,右,,右,,0,1,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,大木敦司,高垣鋭次,松下雄大,船山貴大,有住隆哉,宮木紳道,上西嵐満,,,,,,,,,0,
2018/4/1 11:03,春季,リーグ戦,1,1,1,,桜美林大学,日本体育大学,77,3,表,2,0,0,0,0,打席継続,イニング開始,試合継続,0,0,0,0,0,0,2,大木惇司,右,0,0,0,土井大輝,右,46,徳田優大,0,0,0,0,投球,19,220.95,36.6,カーブ,ボール,0,0,0,0,0,0,0,0,0,0,102,9,上西嵐満,3,大木惇司,6,船山貴大,4,高垣鋭次,7,有住隆哉,D,中村誠,8,宮木紳道,5,松下雄大,2,馬場龍星,松本航,8,石井雄也,7,井橋俊貴,6,五十嵐雅大,D,中村士朗,9,楢原一帆,4,片岡優斗,3,高橋啓太,5,山本司,2,徳田優大,土井大輝,左,,右,,右,,右,,左,,右,,左,,右,,右,,右,,右,,左,,右,,左,,左,,右,,右,,左,,右,,右,,0,1,1,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,高橋啓太,片岡優斗,山本司,五十嵐雅大,井橋俊貴,石井雄也,楢原一帆,,,,,,,,,0,
2018/4/1 11:03,春季,リーグ戦,1,1,1,,桜美林大学,日本体育大学,78,3,表,2,0,0,1,0,打席継続,イニング継続,試合継続,0,0,0,0,0,0,2,大木惇司,右,0,0,0,土井大輝,右,47,徳田優大,0,0,0,0,投球,19,191.95,220.15,ストレート,空振り,0,0,0,0,0,0,0,0,0,0,129,9,上西嵐満,3,大木惇司,6,船山貴大,4,高垣鋭次,7,有住隆哉,D,中村誠,8,宮木紳道,5,松下雄大,2,馬場龍星,松本航,8,石井雄也,7,井橋俊貴,6,五十嵐雅大,D,中村士朗,9,楢原一帆,4,片岡優斗,3,高橋啓太,5,山本司,2,徳田優大,土井大輝,左,,右,,右,,右,,左,,右,,左,,右,,右,,右,,右,,左,,右,,左,,左,,右,,右,,左,,右,,右,,0,1,1,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,高橋啓太,片岡優斗,山本司,五十嵐雅大,井橋俊貴,石井雄也,楢原一帆,,,,,,,,,0,
2018/4/1 11:04,春季,リーグ戦,1,1,1,,桜美林大学,日本体育大学,79,3,表,2,0,1,1,0,打席継続,イニング継続,試合継続,0,0,0,0,0,0,2,大木惇司,右,0,0,0,土井大輝,右,48,徳田優大,0,0,0,0,投球,19,227.35,224.95,スライダー,ボール,0,0,0,0,0,0,0,0,0,0,117,9,上西嵐満,3,大木惇司,6,船山貴大,4,高垣鋭次,7,有住隆哉,D,中村誠,8,宮木紳道,5,松下雄大,2,馬場龍星,松本航,8,石井雄也,7,井橋俊貴,6,五十嵐雅大,D,中村士朗,9,楢原一帆,4,片岡優斗,3,高橋啓太,5,山本司,2,徳田優大,土井大輝,左,,右,,右,,右,,左,,右,,左,,右,,右,,右,,右,,左,,右,,左,,左,,右,,右,,左,,右,,右,,0,1,1,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,高橋啓太,片岡優斗,山本司,五十嵐雅大,井橋俊貴,石井雄也,楢原一帆,,,,,,,,,0,
2018/4/1 11:04,春季,リーグ戦,1,1,1,,桜美林大学,日本体育大学,80,3,表,2,0,1,2,0,打席継続,イニング継続,試合継続,0,0,0,0,0,0,2,大木惇司,右,0,0,0,土井大輝,右,49,徳田優大,0,0,0,0,投球,19,173.45,173.45,スライダー,見逃し,0,0,0,0,0,0,0,0,0,0,118,9,上西嵐満,3,大木惇司,6,船山貴大,4,高垣鋭次,7,有住隆哉,D,中村誠,8,宮木紳道,5,松下雄大,2,馬場龍星,松本航,8,石井雄也,7,井橋俊貴,6,五十嵐雅大,D,中村士朗,9,楢原一帆,4,片岡優斗,3,高橋啓太,5,山本司,2,徳田優大,土井大輝,左,,右,,右,,右,,左,,右,,左,,右,,右,,右,,右,,左,,右,,左,,左,,右,,右,,左,,右,,右,,0,1,1,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,高橋啓太,片岡優斗,山本司,五十嵐雅大,井橋俊貴,石井雄也,楢原一帆,,,,,,,,,0,
2018/4/1 11:04,春季,リーグ戦,1,1,1,,桜美林大学,日本体育大学,81,3,表,2,0,2,2,0,打席完了,イニング継続,試合継続,0,0,0,0,0,0,2,大木惇司,右,0,0,0,土井大輝,右,50,徳田優大,0,0,0,出塁,投球,19,171.05,112.3,ストレート,単打,0,4,ゴロ,0,149.15,131.45,0,0,0,0,129,9,上西嵐満,3,大木惇司,6,船山貴大,4,高垣鋭次,7,有住隆哉,D,中村誠,8,宮木紳道,5,松下雄大,2,馬場龍星,松本航,8,石井雄也,7,井橋俊貴,6,五十嵐雅大,D,中村士朗,9,楢原一帆,4,片岡優斗,3,高橋啓太,5,山本司,2,徳田優大,土井大輝,左,,右,,右,,右,,左,,右,,左,,右,,右,,右,,右,,左,,右,,左,,左,,右,,右,,左,,右,,右,,0,1,1,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,高橋啓太,片岡優斗,山本司,五十嵐雅大,井橋俊貴,石井雄也,楢原一帆,,,,,,,,,0,
2018/4/1 11:05,春季,リーグ戦,1,1,1,,桜美林大学,日本体育大学,82,3,表,2,0,0,0,0,打席継続,イニング継続,試合継続,2,大木敦司,0,0,0,0,3,船山貴大,右,0,0,0,土井大輝,右,51,徳田優大,継続,0,0,0,牽制,0,0,0,0,0,0,0,0,0,0,0,一塁牽制,ターン,0,0,0,9,上西嵐満,3,大木惇司,6,船山貴大,4,高垣鋭次,7,有住隆哉,D,中村誠,8,宮木紳道,5,松下雄大,2,馬場龍星,松本航,8,石井雄也,7,井橋俊貴,6,五十嵐雅大,D,中村士朗,9,楢原一帆,4,片岡優斗,3,高橋啓太,5,山本司,2,徳田優大,土井大輝,左,,右,,右,,右,,左,,右,,左,,右,,右,,右,,右,,左,,右,,左,,左,,右,,右,,左,,右,,右,,0,1,1,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,高橋啓太,片岡優斗,山本司,五十嵐雅大,井橋俊貴,石井雄也,楢原一帆,,,,,,,,,クイック,
2018/4/1 11:05,春季,リーグ戦,1,1,1,,桜美林大学,日本体育大学,83,3,表,2,0,0,0,0,打席完了,イニング継続,試合継続,2,大木敦司,0,0,0,0,3,船山貴大,右,1バント,バント,成功,土井大輝,右,51,徳田優大,二進,0,0,アウト,投球,17,96.2,173.85,ストレート,犠打,0,1,ゴロ,0,128.5,189.85,0,0,0,0,131,9,上西嵐満,3,大木惇司,6,船山貴大,4,高垣鋭次,7,有住隆哉,D,中村誠,8,宮木紳道,5,松下雄大,2,馬場龍星,松本航,8,石井雄也,7,井橋俊貴,6,五十嵐雅大,D,中村士朗,9,楢原一帆,4,片岡優斗,3,高橋啓太,5,山本司,2,徳田優大,土井大輝,左,,右,,右,,右,,左,,右,,左,,右,,右,,右,,右,,左,,右,,左,,左,,右,,右,,左,,右,,右,,0,1,1,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,高橋啓太,片岡優斗,山本司,五十嵐雅大,井橋俊貴,石井雄也,楢原一帆,,,,,,,,,クイック,
2018/4/1 11:05,春季,リーグ戦,1,1,1,,桜美林大学,日本体育大学,84,3,表,2,0,0,0,1,打席継続,イニング継続,試合継続,0,0,2,大木敦司,0,0,4,高垣鋭次,右,0,0,0,土井大輝,右,52,徳田優大,0,継続,0,0,投球,19,224.55,245.5,ストレート,ボール,0,0,0,0,0,0,0,0,0,0,136,9,上西嵐満,3,大木惇司,6,船山貴大,4,高垣鋭次,7,有住隆哉,D,中村誠,8,宮木紳道,5,松下雄大,2,馬場龍星,松本航,8,石井雄也,7,井橋俊貴,6,五十嵐雅大,D,中村士朗,9,楢原一帆,4,片岡優斗,3,高橋啓太,5,山本司,2,徳田優大,土井大輝,左,,右,,右,,右,,左,,右,,左,,右,,右,,右,,右,,左,,右,,左,,左,,右,,右,,左,,右,,右,,0,1,1,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,高橋啓太,片岡優斗,山本司,五十嵐雅大,井橋俊貴,石井雄也,楢原一帆,,,,,,,,,0,
2018/4/1 11:06,春季,リーグ戦,1,1,1,,桜美林大学,日本体育大学,85,3,表,2,0,0,1,1,打席継続,イニング継続,試合継続,0,0,2,大木敦司,0,0,4,高垣鋭次,右,0,0,0,土井大輝,右,53,徳田優大,0,継続,0,0,投球,19,161.4,191.95,スライダー,見逃し,0,0,0,0,0,0,0,0,0,0,116,9,上西嵐満,3,大木惇司,6,船山貴大,4,高垣鋭次,7,有住隆哉,D,中村誠,8,宮木紳道,5,松下雄大,2,馬場龍星,松本航,8,石井雄也,7,井橋俊貴,6,五十嵐雅大,D,中村士朗,9,楢原一帆,4,片岡優斗,3,高橋啓太,5,山本司,2,徳田優大,土井大輝,左,,右,,右,,右,,左,,右,,左,,右,,右,,右,,右,,左,,右,,左,,左,,右,,右,,左,,右,,右,,0,1,1,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,高橋啓太,片岡優斗,山本司,五十嵐雅大,井橋俊貴,石井雄也,楢原一帆,,,,,,,,,0,
2018/4/1 11:06,春季,リーグ戦,1,1,1,,桜美林大学,日本体育大学,86,3,表,2,0,1,1,1,打席完了,イニング継続,試合継続,0,0,2,大木敦司,0,0,4,高垣鋭次,右,0,0,0,土井大輝,右,54,徳田優大,0,三進,0,出塁,投球,19,158.15,72.85,ストレート,単打,0,9,ライナー,0,185.55,117.85,0,0,0,0,129,9,上西嵐満,3,大木惇司,6,船山貴大,4,高垣鋭次,7,有住隆哉,D,中村誠,8,宮木紳道,5,松下雄大,2,馬場龍星,松本航,8,石井雄也,7,井橋俊貴,6,五十嵐雅大,D,中村士朗,9,楢原一帆,4,片岡優斗,3,高橋啓太,5,山本司,2,徳田優大,土井大輝,左,,右,,右,,右,,左,,右,,左,,右,,右,,右,,右,,左,,右,,左,,左,,右,,右,,左,,右,,右,,0,1,1,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,高橋啓太,片岡優斗,山本司,五十嵐雅大,井橋俊貴,石井雄也,楢原一帆,,,,,,,,,0,
2018/4/1 11:07,春季,リーグ戦,1,1,1,,桜美林大学,日本体育大学,87,3,表,2,0,0,0,1,打席継続,イニング継続,試合継続,4,高垣鋭次,0,0,2,大木敦司,5,有住隆哉,左,0,0,0,土井大輝,右,55,徳田優大,継続,0,継続,0,牽制,0,0,0,0,0,0,0,0,0,0,0,一塁牽制,入り際,0,0,0,9,上西嵐満,3,大木惇司,6,船山貴大,4,高垣鋭次,7,有住隆哉,D,中村誠,8,宮木紳道,5,松下雄大,2,馬場龍星,松本航,8,石井雄也,7,井橋俊貴,6,五十嵐雅大,D,中村士朗,9,楢原一帆,4,片岡優斗,3,高橋啓太,5,山本司,2,徳田優大,土井大輝,左,,右,,右,,右,,左,,右,,左,,右,,右,,右,,右,,左,,右,,左,,左,,右,,右,,左,,右,,右,,0,1,1,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,高橋啓太,片岡優斗,山本司,五十嵐雅大,井橋俊貴,石井雄也,楢原一帆,,,,,,,,,0,
2018/4/1 11:07,春季,リーグ戦,1,1,1,,桜美林大学,日本体育大学,88,3,表,2,0,0,0,1,打席継続,イニング継続,試合継続,4,高垣鋭次,0,0,2,大木敦司,5,有住隆哉,左,0,0,0,土井大輝,右,55,徳田優大,継続,0,継続,0,投球,17,61.95,36.25,ストレート,ボール,0,0,0,0,0,0,0,0,0,0,133,9,上西嵐満,3,大木惇司,6,船山貴大,4,高垣鋭次,7,有住隆哉,D,中村誠,8,宮木紳道,5,松下雄大,2,馬場龍星,松本航,8,石井雄也,7,井橋俊貴,6,五十嵐雅大,D,中村士朗,9,楢原一帆,4,片岡優斗,3,高橋啓太,5,山本司,2,徳田優大,土井大輝,左,,右,,右,,右,,左,,右,,左,,右,,右,,右,,右,,左,,右,,左,,左,,右,,右,,左,,右,,右,,0,1,1,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,高橋啓太,片岡優斗,山本司,五十嵐雅大,井橋俊貴,石井雄也,楢原一帆,,,,,,,,,0,
2018/4/1 11:07,春季,リーグ戦,1,1,1,,桜美林大学,日本体育大学,89,3,表,2,0,0,1,1,打席継続,イニング継続,試合継続,4,高垣鋭次,0,0,2,大木敦司,5,有住隆哉,左,0,0,0,土井大輝,右,56,徳田優大,継続,0,継続,0,投球,17,47.9,175.85,ツーシーム,ボール,0,0,0,0,0,0,0,0,0,0,124,9,上西嵐満,3,大木惇司,6,船山貴大,4,高垣鋭次,7,有住隆哉,D,中村誠,8,宮木紳道,5,松下雄大,2,馬場龍星,松本航,8,石井雄也,7,井橋俊貴,6,五十嵐雅大,D,中村士朗,9,楢原一帆,4,片岡優斗,3,高橋啓太,5,山本司,2,徳田優大,土井大輝,左,,右,,右,,右,,左,,右,,左,,右,,右,,右,,右,,左,,右,,左,,左,,右,,右,,左,,右,,右,,0,1,1,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,高橋啓太,片岡優斗,山本司,五十嵐雅大,井橋俊貴,石井雄也,楢原一帆,,,,,,,,,0,
2018/4/1 11:08,春季,リーグ戦,1,1,1,,桜美林大学,日本体育大学,90,3,表,2,0,0,2,1,打席継続,イニング継続,試合継続,4,高垣鋭次,0,0,2,大木敦司,5,有住隆哉,左,0,0,0,土井大輝,右,57,徳田優大,継続,0,継続,0,投球,18,164.6,181.9,スライダー,ファール,0,0,カット,0,139.7,220.3,0,0,0,0,118,9,上西嵐満,3,大木惇司,6,船山貴大,4,高垣鋭次,7,有住隆哉,D,中村誠,8,宮木紳道,5,松下雄大,2,馬場龍星,松本航,8,石井雄也,7,井橋俊貴,6,五十嵐雅大,D,中村士朗,9,楢原一帆,4,片岡優斗,3,高橋啓太,5,山本司,2,徳田優大,土井大輝,左,,右,,右,,右,,左,,右,,左,,右,,右,,右,,右,,左,,右,,左,,左,,右,,右,,左,,右,,右,,0,1,1,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,高橋啓太,片岡優斗,山本司,五十嵐雅大,井橋俊貴,石井雄也,楢原一帆,,,,,,,,,0,
2018/4/1 11:08,春季,リーグ戦,1,1,1,,桜美林大学,日本体育大学,91,3,表,2,0,1,2,1,打席継続,イニング継続,試合継続,4,高垣鋭次,0,0,2,大木敦司,5,有住隆哉,左,0,0,0,土井大輝,右,58,徳田優大,継続,0,継続,0,投球,19,166.2,68.85,ストレート,空振り,0,0,0,0,0,0,0,0,0,0,131,9,上西嵐満,3,大木惇司,6,船山貴大,4,高垣鋭次,7,有住隆哉,D,中村誠,8,宮木紳道,5,松下雄大,2,馬場龍星,松本航,8,石井雄也,7,井橋俊貴,6,五十嵐雅大,D,中村士朗,9,楢原一帆,4,片岡優斗,3,高橋啓太,5,山本司,2,徳田優大,土井大輝,左,,右,,右,,右,,左,,右,,左,,右,,右,,右,,右,,左,,右,,左,,左,,右,,右,,左,,右,,右,,0,1,1,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,高橋啓太,片岡優斗,山本司,五十嵐雅大,井橋俊貴,石井雄也,楢原一帆,,,,,,,,,0,
2018/4/1 11:09,春季,リーグ戦,1,1,1,,桜美林大学,日本体育大学,92,3,表,2,0,2,2,1,打席完了,イニング完了,試合継続,4,高垣鋭次,0,0,2,大木敦司,5,有住隆哉,左,5盗塁,盗塁,成功,土井大輝,右,59,徳田優大,二進,0,封殺,アウト,投球,17,86.9,147.7,ツーシーム,空振り三振,0,0,0,0,0,0,三塁牽制,捕手牽制,0,0,127,9,上西嵐満,3,大木惇司,6,船山貴大,4,高垣鋭次,7,有住隆哉,D,中村誠,8,宮木紳道,5,松下雄大,2,馬場龍星,松本航,8,石井雄也,7,井橋俊貴,6,五十嵐雅大,D,中村士朗,9,楢原一帆,4,片岡優斗,3,高橋啓太,5,山本司,2,徳田優大,土井大輝,左,,右,,右,,右,,左,,右,,左,,右,,右,,右,,右,,左,,右,,左,,左,,右,,右,,左,,右,,右,,0,1,1,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,高橋啓太,片岡優斗,山本司,五十嵐雅大,井橋俊貴,石井雄也,楢原一帆,,,,,,,,,0,
2018/4/1 11:10,春季,リーグ戦,1,1,1,,桜美林大学,日本体育大学,93,3,裏,2,0,0,0,0,打席継続,イニング開始,試合継続,0,0,0,0,0,0,7,高橋啓太,右,0,0,0,松本航,右,26,馬場龍星,0,0,0,0,投球,19,216.1,156.55,カット,空振り,0,0,0,0,0,0,0,0,0,0,133,9,上西嵐満,3,大木惇司,6,船山貴大,4,高垣鋭次,7,有住隆哉,D,中村誠,8,宮木紳道,5,松下雄大,2,馬場龍星,松本航,8,石井雄也,7,井橋俊貴,6,五十嵐雅大,D,中村士朗,9,楢原一帆,4,片岡優斗,3,高橋啓太,5,山本司,2,徳田優大,土井大輝,左,,右,,右,,右,,左,,右,,左,,右,,右,,右,,右,,左,,右,,左,,左,,右,,右,,左,,右,,右,,0,1,1,0,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,大木敦司,高垣鋭次,松下雄大,船山貴大,有住隆哉,宮木紳道,上西嵐満,,,,,,,,,0,
2018/4/1 11:10,春季,リーグ戦,1,1,1,,桜美林大学,日本体育大学,94,3,裏,2,0,1,0,0,打席継続,イニング継続,試合継続,0,0,0,0,0,0,7,高橋啓太,右,0,0,0,松本航,右,27,馬場龍星,0,0,0,0,投球,19,214.1,240.25,カット,ボール,0,0,0,0,0,0,0,0,0,0,132,9,上西嵐満,3,大木惇司,6,船山貴大,4,高垣鋭次,7,有住隆哉,D,中村誠,8,宮木紳道,5,松下雄大,2,馬場龍星,松本航,8,石井雄也,7,井橋俊貴,6,五十嵐雅大,D,中村士朗,9,楢原一帆,4,片岡優斗,3,高橋啓太,5,山本司,2,徳田優大,土井大輝,左,,右,,右,,右,,左,,右,,左,,右,,右,,右,,右,,左,,右,,左,,左,,右,,右,,左,,右,,右,,0,1,1,0,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,大木敦司,高垣鋭次,松下雄大,船山貴大,有住隆哉,宮木紳道,上西嵐満,,,,,,,,,0,
2018/4/1 11:10,春季,リーグ戦,1,1,1,,桜美林大学,日本体育大学,95,3,裏,2,0,1,1,0,打席継続,イニング継続,試合継続,0,0,0,0,0,0,7,高橋啓太,右,0,0,0,松本航,右,28,馬場龍星,0,0,0,0,投球,19,105.45,118.7,ツーシーム,ファール,0,0,カット,0,143.9,226.55,0,0,0,0,135,9,上西嵐満,3,大木惇司,6,船山貴大,4,高垣鋭次,7,有住隆哉,D,中村誠,8,宮木紳道,5,松下雄大,2,馬場龍星,松本航,8,石井雄也,7,井橋俊貴,6,五十嵐雅大,D,中村士朗,9,楢原一帆,4,片岡優斗,3,高橋啓太,5,山本司,2,徳田優大,土井大輝,左,,右,,右,,右,,左,,右,,左,,右,,右,,右,,右,,左,,右,,左,,左,,右,,右,,左,,右,,右,,0,1,1,0,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,大木敦司,高垣鋭次,松下雄大,船山貴大,有住隆哉,宮木紳道,上西嵐満,,,,,,,,,0,
2018/4/1 11:11,春季,リーグ戦,1,1,1,,桜美林大学,日本体育大学,96,3,裏,2,0,2,1,0,打席完了,イニング継続,試合継続,0,0,0,0,0,0,7,高橋啓太,右,0,0,0,松本航,右,29,馬場龍星,0,0,0,アウト,投球,19,133.6,41.45,ストレート,空振り三振,0,0,0,0,0,0,0,0,0,0,146,9,上西嵐満,3,大木惇司,6,船山貴大,4,高垣鋭次,7,有住隆哉,D,中村誠,8,宮木紳道,5,松下雄大,2,馬場龍星,松本航,8,石井雄也,7,井橋俊貴,6,五十嵐雅大,D,中村士朗,9,楢原一帆,4,片岡優斗,3,高橋啓太,5,山本司,2,徳田優大,土井大輝,左,,右,,右,,右,,左,,右,,左,,右,,右,,右,,右,,左,,右,,左,,左,,右,,右,,左,,右,,右,,0,1,1,0,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,大木敦司,高垣鋭次,松下雄大,船山貴大,有住隆哉,宮木紳道,上西嵐満,,,,,,,,,0,
2018/4/1 11:11,春季,リーグ戦,1,1,1,,桜美林大学,日本体育大学,97,3,裏,2,0,0,0,1,打席継続,イニング継続,試合継続,0,0,0,0,0,0,8,山本司,左,3セフティ,セフティ,見逃し,松本航,右,30,馬場龍星,0,0,0,0,投球,17,110.65,83.3,ストレート,見逃し,0,0,0,0,0,0,0,0,0,0,143,9,上西嵐満,3,大木惇司,6,船山貴大,4,高垣鋭次,7,有住隆哉,D,中村誠,8,宮木紳道,5,松下雄大,2,馬場龍星,松本航,8,石井雄也,7,井橋俊貴,6,五十嵐雅大,D,中村士朗,9,楢原一帆,4,片岡優斗,3,高橋啓太,5,山本司,2,徳田優大,土井大輝,左,,右,,右,,右,,左,,右,,左,,右,,右,,右,,右,,左,,右,,左,,左,,右,,右,,左,,右,,右,,0,1,1,0,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,大木敦司,高垣鋭次,松下雄大,船山貴大,有住隆哉,宮木紳道,上西嵐満,,,,,,,,,0,
2018/4/1 11:11,春季,リーグ戦,1,1,1,,桜美林大学,日本体育大学,98,3,裏,2,0,1,0,1,打席継続,イニング継続,試合継続,0,0,0,0,0,0,8,山本司,左,0,0,0,松本航,右,31,馬場龍星,0,0,0,0,投球,17,33.8,174.65,ツーシーム,ボール,0,0,0,0,0,0,0,0,0,0,135,9,上西嵐満,3,大木惇司,6,船山貴大,4,高垣鋭次,7,有住隆哉,D,中村誠,8,宮木紳道,5,松下雄大,2,馬場龍星,松本航,8,石井雄也,7,井橋俊貴,6,五十嵐雅大,D,中村士朗,9,楢原一帆,4,片岡優斗,3,高橋啓太,5,山本司,2,徳田優大,土井大輝,左,,右,,右,,右,,左,,右,,左,,右,,右,,右,,右,,左,,右,,左,,左,,右,,右,,左,,右,,右,,0,1,1,0,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,大木敦司,高垣鋭次,松下雄大,船山貴大,有住隆哉,宮木紳道,上西嵐満,,,,,,,,,0,
