試合日時（時刻含む）,Season,Kind,Week,Day,GameNumber,主審,後攻チーム,先攻チーム,プレイの番号,回,表/裏,,,,,out,,イニング継続,試合継続,一走打順,一走氏名,二走打順,二走氏名,三走打順,三走氏名,打順,打者氏名,打席左右,作戦,作戦２,作戦結果,投手氏名,投手左右,球数,捕手,一走状況,二走状況,三走状況,打者状況,プレイの種類,構え,コースX,コースY,球種,打撃結果,打撃結果２,捕球選手,打球タイプ,打球強度,打球位置X,打球位置Y,牽制の種類,牽制詳細,エラーの種類,タイムの種類,球速,1番守備,1番氏名,2番守備,2番氏名,3番守備,3番氏名,4番守備,4番氏名,5番守備,5番氏名,6番守備,6番氏名,7番守備,7番氏名,8番守備,8番氏名,9番守備,9番氏名,投手氏名,1番守備,1番氏名,2番守備,2番氏名,3番守備,3番氏名,4番守備,4番氏名,5番守備,5番氏名,6番守備,6番氏名,7番守備,7番氏名,8番守備,8番氏名,9番守備,9番氏名,投手氏名,1番○打,1番タイプ,2番○打,2番タイプ,3番○打,3番タイプ,4番○打,4番タイプ,5番○打,5番タイプ,6番○打,6番タイプ,7番○打,7番タイプ,8番○打,8番タイプ,9番○打,9番タイプ,投手○投,投手背番号,1番○打,1番タイプ,2番○打,2番タイプ,3番○打,3番タイプ,4番○打,4番タイプ,5番○打,5番タイプ,6番○打,6番タイプ,7番○打,7番タイプ,8番○打,8番タイプ,9番○打,9番タイプ,投手○投,投手背番号,首振り,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,球種１,球種２,球種３,球種４,球種１,球種２,球種３,球種４,3,4,5,6,7,8,9,記録者,攻撃チーム,勝利チーム,得点チーム,投球数／打席,タイミング,リアクション,打者タイプ,クイック,牽制の強さ
2018/4/1 11:11,春季,リーグ戦,1,1,1,,桜美林大学,日本体育大学,99,3,裏,2,0,1,1,1,打席継続,イニング継続,試合継続,0,0,0,0,0,0,8,山本司,左,0,0,0,松本航,右,32,馬場龍星,0,0,0,0,投球,17,182.7,179.1,ストレート,見逃し,0,0,0,0,0,0,0,0,0,0,144,9,上西嵐満,3,大木惇司,6,船山貴大,4,高垣鋭次,7,有住隆哉,D,中村誠,8,宮木紳道,5,松下雄大,2,馬場龍星,松本航,8,石井雄也,7,井橋俊貴,6,五十嵐雅大,D,中村士朗,9,楢原一帆,4,片岡優斗,3,高橋啓太,5,山本司,2,徳田優大,土井大輝,左,,右,,右,,右,,左,,右,,左,,右,,右,,右,,右,,左,,右,,左,,左,,右,,右,,左,,右,,右,,0,1,1,0,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,大木敦司,高垣鋭次,松下雄大,船山貴大,有住隆哉,宮木紳道,上西嵐満,,,,,,,,,0,
2018/4/1 11:12,春季,リーグ戦,1,1,1,,桜美林大学,日本体育大学,100,3,裏,2,0,2,1,1,打席完了,イニング継続,試合継続,0,0,0,0,0,0,8,山本司,左,0,0,0,松本航,右,33,馬場龍星,0,0,0,アウト,投球,19,171.05,103.45,ストレート,空振り三振,0,0,0,0,0,0,0,0,0,0,145,9,上西嵐満,3,大木惇司,6,船山貴大,4,高垣鋭次,7,有住隆哉,D,中村誠,8,宮木紳道,5,松下雄大,2,馬場龍星,松本航,8,石井雄也,7,井橋俊貴,6,五十嵐雅大,D,中村士朗,9,楢原一帆,4,片岡優斗,3,高橋啓太,5,山本司,2,徳田優大,土井大輝,左,,右,,右,,右,,左,,右,,左,,右,,右,,右,,右,,左,,右,,左,,左,,右,,右,,左,,右,,右,,0,1,1,0,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,大木敦司,高垣鋭次,松下雄大,船山貴大,有住隆哉,宮木紳道,上西嵐満,,,,,,,,,0,
2018/4/1 11:12,春季,リーグ戦,1,1,1,,桜美林大学,日本体育大学,101,3,裏,2,0,0,0,2,打席継続,イニング継続,試合継続,0,0,0,0,0,0,9,徳田優大,右,0,0,0,松本航,右,34,馬場龍星,0,0,0,0,投球,19,187.1,188.75,ストレート,見逃し,0,0,0,0,0,0,0,0,0,0,145,9,上西嵐満,3,大木惇司,6,船山貴大,4,高垣鋭次,7,有住隆哉,D,中村誠,8,宮木紳道,5,松下雄大,2,馬場龍星,松本航,8,石井雄也,7,井橋俊貴,6,五十嵐雅大,D,中村士朗,9,楢原一帆,4,片岡優斗,3,高橋啓太,5,山本司,2,徳田優大,土井大輝,左,,右,,右,,右,,左,,右,,左,,右,,右,,右,,右,,左,,右,,左,,左,,右,,右,,左,,右,,右,,0,1,1,0,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,大木敦司,高垣鋭次,松下雄大,船山貴大,有住隆哉,宮木紳道,上西嵐満,,,,,,,,,0,
2018/4/1 11:12,春季,リーグ戦,1,1,1,,桜美林大学,日本体育大学,102,3,裏,2,0,1,0,2,打席継続,イニング継続,試合継続,0,0,0,0,0,0,9,徳田優大,右,0,0,0,松本航,右,35,馬場龍星,0,0,0,0,投球,19,136,201.65,ストレート,見逃し,0,0,0,0,0,0,0,0,0,0,147,9,上西嵐満,3,大木惇司,6,船山貴大,4,高垣鋭次,7,有住隆哉,D,中村誠,8,宮木紳道,5,松下雄大,2,馬場龍星,松本航,8,石井雄也,7,井橋俊貴,6,五十嵐雅大,D,中村士朗,9,楢原一帆,4,片岡優斗,3,高橋啓太,5,山本司,2,徳田優大,土井大輝,左,,右,,右,,右,,左,,右,,左,,右,,右,,右,,右,,左,,右,,左,,左,,右,,右,,左,,右,,右,,0,1,1,0,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,大木敦司,高垣鋭次,松下雄大,船山貴大,有住隆哉,宮木紳道,上西嵐満,,,,,,,,,0,
2018/4/1 11:13,春季,リーグ戦,1,1,1,,桜美林大学,日本体育大学,103,3,裏,2,0,2,0,2,打席完了,イニング完了,試合継続,0,0,0,0,0,0,9,徳田優大,右,0,0,0,松本航,右,36,馬場龍星,0,0,0,アウト,投球,19,158.15,33.8,ストレート,空振り三振,0,0,0,0,0,0,0,0,0,0,147,9,上西嵐満,3,大木惇司,6,船山貴大,4,高垣鋭次,7,有住隆哉,D,中村誠,8,宮木紳道,5,松下雄大,2,馬場龍星,松本航,8,石井雄也,7,井橋俊貴,6,五十嵐雅大,D,中村士朗,9,楢原一帆,4,片岡優斗,3,高橋啓太,5,山本司,2,徳田優大,土井大輝,左,,右,,右,,右,,左,,右,,左,,右,,右,,右,,右,,左,,右,,左,,左,,右,,右,,左,,右,,右,,0,1,1,0,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,大木敦司,高垣鋭次,松下雄大,船山貴大,有住隆哉,宮木紳道,上西嵐満,,,,,,,,,0,
2018/4/1 11:14,春季,リーグ戦,1,1,1,,桜美林大学,日本体育大学,104,4,表,2,0,0,0,0,打席継続,イニング開始,試合継続,0,0,0,0,0,0,6,中村誠,右,0,0,0,土井大輝,右,60,徳田優大,0,0,0,0,投球,17,72.45,172.65,ストレート,見逃し,0,0,0,0,0,0,0,0,0,0,134,9,上西嵐満,3,大木惇司,6,船山貴大,4,高垣鋭次,7,有住隆哉,D,中村誠,8,宮木紳道,5,松下雄大,2,馬場龍星,松本航,8,石井雄也,7,井橋俊貴,6,五十嵐雅大,D,中村士朗,9,楢原一帆,4,片岡優斗,3,高橋啓太,5,山本司,2,徳田優大,土井大輝,左,,右,,右,,右,,左,,右,,左,,右,,右,,右,,右,,左,,右,,左,,左,,右,,右,,左,,右,,右,,0,1,1,0,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,高橋啓太,片岡優斗,山本司,五十嵐雅大,井橋俊貴,石井雄也,楢原一帆,,,,,,,,,0,
2018/4/1 11:15,春季,リーグ戦,1,1,1,,桜美林大学,日本体育大学,105,4,表,2,0,1,0,0,打席完了,イニング継続,試合継続,0,0,0,0,0,0,6,中村誠,右,0,0,0,土井大輝,右,61,徳田優大,0,0,0,三進,投球,19,124.35,138,スライダー,三塁打,0,7,フライ,0,84.75,66.45,0,0,0,0,122,9,上西嵐満,3,大木惇司,6,船山貴大,4,高垣鋭次,7,有住隆哉,D,中村誠,8,宮木紳道,5,松下雄大,2,馬場龍星,松本航,8,石井雄也,7,井橋俊貴,6,五十嵐雅大,D,中村士朗,9,楢原一帆,4,片岡優斗,3,高橋啓太,5,山本司,2,徳田優大,土井大輝,左,,右,,右,,右,,左,,右,,左,,右,,右,,右,,右,,左,,右,,左,,左,,右,,右,,左,,右,,右,,0,1,1,0,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,高橋啓太,片岡優斗,山本司,五十嵐雅大,井橋俊貴,石井雄也,楢原一帆,,,,,,,,,0,
2018/4/1 11:15,春季,リーグ戦,1,1,1,,桜美林大学,日本体育大学,106,4,表,2,0,0,0,0,打席継続,イニング継続,試合継続,0,0,0,0,6,中村誠,7,宮木紳道,左,0,0,0,土井大輝,右,62,徳田優大,0,0,継続,0,投球,17,71.25,136.45,ストレート,見逃し,0,0,0,0,0,0,0,0,0,0,129,9,上西嵐満,3,大木惇司,6,船山貴大,4,高垣鋭次,7,有住隆哉,D,中村誠,8,宮木紳道,5,松下雄大,2,馬場龍星,松本航,8,石井雄也,7,井橋俊貴,6,五十嵐雅大,D,中村士朗,9,楢原一帆,4,片岡優斗,3,高橋啓太,5,山本司,2,徳田優大,土井大輝,左,,右,,右,,右,,左,,右,,左,,右,,右,,右,,右,,左,,右,,左,,左,,右,,右,,左,,右,,右,,0,1,1,0,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,高橋啓太,片岡優斗,山本司,五十嵐雅大,井橋俊貴,石井雄也,楢原一帆,,,,,,,,,0,
2018/4/1 11:18,春季,リーグ戦,1,1,1,,桜美林大学,日本体育大学,107,4,表,2,0,1,0,0,打席継続,イニング継続,試合継続,0,0,0,0,6,中村誠,7,宮木紳道,左,0,0,0,土井大輝,右,63,徳田優大,0,0,継続,0,投球,17,94.15,166.6,スライダー,見逃し,0,0,0,0,0,0,0,0,0,0,117,9,上西嵐満,3,大木惇司,6,船山貴大,4,高垣鋭次,7,有住隆哉,D,中村誠,8,宮木紳道,5,松下雄大,2,馬場龍星,松本航,8,石井雄也,7,井橋俊貴,6,五十嵐雅大,D,中村士朗,9,楢原一帆,4,片岡優斗,3,高橋啓太,5,山本司,2,徳田優大,土井大輝,左,,右,,右,,右,,左,,右,,左,,右,,右,,右,,右,,左,,右,,左,,左,,右,,右,,左,,右,,右,,0,1,1,0,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,高橋啓太,片岡優斗,山本司,五十嵐雅大,井橋俊貴,石井雄也,楢原一帆,,,,,,,,,0,
2018/4/1 11:18,春季,リーグ戦,1,1,1,,桜美林大学,日本体育大学,108,4,表,2,0,2,0,0,打席継続,イニング継続,試合継続,0,0,0,0,6,中村誠,7,宮木紳道,左,0,0,0,土井大輝,右,64,徳田優大,0,0,継続,0,投球,17,43.05,143.65,ストレート,ボール,0,0,0,0,0,0,0,0,0,0,129,9,上西嵐満,3,大木惇司,6,船山貴大,4,高垣鋭次,7,有住隆哉,D,中村誠,8,宮木紳道,5,松下雄大,2,馬場龍星,松本航,8,石井雄也,7,井橋俊貴,6,五十嵐雅大,D,中村士朗,9,楢原一帆,4,片岡優斗,3,高橋啓太,5,山本司,2,徳田優大,土井大輝,左,,右,,右,,右,,左,,右,,左,,右,,右,,右,,右,,左,,右,,左,,左,,右,,右,,左,,右,,右,,0,1,1,0,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,高橋啓太,片岡優斗,山本司,五十嵐雅大,井橋俊貴,石井雄也,楢原一帆,,,,,,,,,0,
2018/4/1 11:19,春季,リーグ戦,1,1,1,,桜美林大学,日本体育大学,109,4,表,2,0,2,1,0,打席継続,イニング継続,試合継続,0,0,0,0,6,中村誠,7,宮木紳道,左,0,0,0,土井大輝,右,65,徳田優大,0,0,継続,0,投球,22,94.15,238.2,ツーシーム,ボール,0,0,0,0,0,0,0,0,0,0,125,9,上西嵐満,3,大木惇司,6,船山貴大,4,高垣鋭次,7,有住隆哉,D,中村誠,8,宮木紳道,5,松下雄大,2,馬場龍星,松本航,8,石井雄也,7,井橋俊貴,6,五十嵐雅大,D,中村士朗,9,楢原一帆,4,片岡優斗,3,高橋啓太,5,山本司,2,徳田優大,土井大輝,左,,右,,右,,右,,左,,右,,左,,右,,右,,右,,右,,左,,右,,左,,左,,右,,右,,左,,右,,右,,0,1,1,0,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,高橋啓太,片岡優斗,山本司,五十嵐雅大,井橋俊貴,石井雄也,楢原一帆,,,,,,,,,0,
2018/4/1 11:19,春季,リーグ戦,1,1,1,,桜美林大学,日本体育大学,110,4,表,2,0,2,2,0,打席完了,イニング継続,試合継続,0,0,0,0,6,中村誠,7,宮木紳道,左,0,0,0,土井大輝,右,66,徳田優大,0,0,継続,アウト,投球,17,109.85,78.05,スライダー,犠飛,0,7,フライ,0,56.4,144.4,0,0,0,0,117,9,上西嵐満,3,大木惇司,6,船山貴大,4,高垣鋭次,7,有住隆哉,D,中村誠,8,宮木紳道,5,松下雄大,2,馬場龍星,松本航,8,石井雄也,7,井橋俊貴,6,五十嵐雅大,D,中村士朗,9,楢原一帆,4,片岡優斗,3,高橋啓太,5,山本司,2,徳田優大,土井大輝,左,,右,,右,,右,,左,,右,,左,,右,,右,,右,,右,,左,,右,,左,,左,,右,,右,,左,,右,,右,,0,1,1,0,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,高橋啓太,片岡優斗,山本司,五十嵐雅大,井橋俊貴,石井雄也,楢原一帆,,,,,,,,,0,
2018/4/1 11:19,春季,リーグ戦,1,1,1,,桜美林大学,日本体育大学,111,4,表,2,0,0,0,1,打席完了,イニング継続,試合継続,0,0,0,0,6,中村誠,8,松下雄大,右,0,0,0,土井大輝,右,67,徳田優大,0,0,継続,アウト,投球,19,117.1,154.95,ストレート,凡打死,0,8,フライ,0,144.25,78,0,0,0,0,129,9,上西嵐満,3,大木惇司,6,船山貴大,4,高垣鋭次,7,有住隆哉,D,中村誠,8,宮木紳道,5,松下雄大,2,馬場龍星,松本航,8,石井雄也,7,井橋俊貴,6,五十嵐雅大,D,中村士朗,9,楢原一帆,4,片岡優斗,3,高橋啓太,5,山本司,2,徳田優大,土井大輝,左,,右,,右,,右,,左,,右,,左,,右,,右,,右,,右,,左,,右,,左,,左,,右,,右,,左,,右,,右,,0,1,1,0,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,高橋啓太,片岡優斗,山本司,五十嵐雅大,井橋俊貴,石井雄也,楢原一帆,,,,,,,,,0,
2018/4/1 11:20,春季,リーグ戦,1,1,1,,桜美林大学,日本体育大学,112,4,表,2,0,0,0,2,打席完了,イニング継続,試合継続,0,0,0,0,6,中村誠,9,馬場龍星,右,0,0,0,土井大輝,右,68,徳田優大,0,0,本進,二進,投球,19,122.35,99.8,スライダー,二塁打,0,7,フライ,0,58.5,133.55,0,0,0,0,117,9,上西嵐満,3,大木惇司,6,船山貴大,4,高垣鋭次,7,有住隆哉,D,中村誠,8,宮木紳道,5,松下雄大,2,馬場龍星,松本航,8,石井雄也,7,井橋俊貴,6,五十嵐雅大,D,中村士朗,9,楢原一帆,4,片岡優斗,3,高橋啓太,5,山本司,2,徳田優大,土井大輝,左,,右,,右,,右,,左,,右,,左,,右,,右,,右,,右,,左,,右,,左,,左,,右,,右,,左,,右,,右,,0,1,1,0,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,高橋啓太,片岡優斗,山本司,五十嵐雅大,井橋俊貴,石井雄也,楢原一帆,,,,,,,,,0,
2018/4/1 11:20,春季,リーグ戦,1,1,1,,桜美林大学,日本体育大学,113,4,表,3,0,0,0,2,打席継続,イニング継続,試合継続,0,0,9,馬場龍星,0,0,1,上西嵐満,左,0,0,0,土井大輝,右,69,徳田優大,0,継続,0,0,投球,17,37,227.75,ストレート,ボール,0,0,0,0,0,0,0,0,0,0,0,9,上西嵐満,3,大木惇司,6,船山貴大,4,高垣鋭次,7,有住隆哉,D,中村誠,8,宮木紳道,5,松下雄大,2,馬場龍星,松本航,8,石井雄也,7,井橋俊貴,6,五十嵐雅大,D,中村士朗,9,楢原一帆,4,片岡優斗,3,高橋啓太,5,山本司,2,徳田優大,土井大輝,左,,右,,右,,右,,左,,右,,左,,右,,右,,右,,右,,左,,右,,左,,左,,右,,右,,左,,右,,右,,0,1,1,0,1,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,高橋啓太,片岡優斗,山本司,五十嵐雅大,井橋俊貴,石井雄也,楢原一帆,,,,,,,,,0,
2018/4/1 11:20,春季,リーグ戦,1,1,1,,桜美林大学,日本体育大学,114,4,表,3,0,0,1,2,打席継続,イニング継続,試合継続,0,0,9,馬場龍星,0,0,1,上西嵐満,左,0,0,0,土井大輝,右,70,徳田優大,0,継続,0,0,投球,17,94.15,94.55,スライダー,ファール,0,0,カット,0,51.8,223.1,0,0,0,0,120,9,上西嵐満,3,大木惇司,6,船山貴大,4,高垣鋭次,7,有住隆哉,D,中村誠,8,宮木紳道,5,松下雄大,2,馬場龍星,松本航,8,石井雄也,7,井橋俊貴,6,五十嵐雅大,D,中村士朗,9,楢原一帆,4,片岡優斗,3,高橋啓太,5,山本司,2,徳田優大,土井大輝,左,,右,,右,,右,,左,,右,,左,,右,,右,,右,,右,,左,,右,,左,,左,,右,,右,,左,,右,,右,,0,1,1,0,1,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,高橋啓太,片岡優斗,山本司,五十嵐雅大,井橋俊貴,石井雄也,楢原一帆,,,,,,,,,0,
2018/4/1 11:21,春季,リーグ戦,1,1,1,,桜美林大学,日本体育大学,115,4,表,3,0,1,1,2,打席継続,イニング継続,試合継続,0,0,9,馬場龍星,0,0,1,上西嵐満,左,0,0,0,土井大輝,右,71,徳田優大,0,継続,0,0,投球,17,93.35,156.55,チェンジ,ファール,0,0,カット,0,113.1,237.75,0,0,0,0,122,9,上西嵐満,3,大木惇司,6,船山貴大,4,高垣鋭次,7,有住隆哉,D,中村誠,8,宮木紳道,5,松下雄大,2,馬場龍星,松本航,8,石井雄也,7,井橋俊貴,6,五十嵐雅大,D,中村士朗,9,楢原一帆,4,片岡優斗,3,高橋啓太,5,山本司,2,徳田優大,土井大輝,左,,右,,右,,右,,左,,右,,左,,右,,右,,右,,右,,左,,右,,左,,左,,右,,右,,左,,右,,右,,0,1,1,0,1,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,高橋啓太,片岡優斗,山本司,五十嵐雅大,井橋俊貴,石井雄也,楢原一帆,,,,,,,,,0,
2018/4/1 11:21,春季,リーグ戦,1,1,1,,桜美林大学,日本体育大学,116,4,表,3,0,2,1,2,打席継続,イニング継続,試合継続,0,0,9,馬場龍星,0,0,1,上西嵐満,左,0,0,0,土井大輝,右,72,徳田優大,0,継続,0,0,投球,17,152.95,91.35,スライダー,ファール,0,0,フライ,0,41.65,198.6,0,0,0,0,121,9,上西嵐満,3,大木惇司,6,船山貴大,4,高垣鋭次,7,有住隆哉,D,中村誠,8,宮木紳道,5,松下雄大,2,馬場龍星,松本航,8,石井雄也,7,井橋俊貴,6,五十嵐雅大,D,中村士朗,9,楢原一帆,4,片岡優斗,3,高橋啓太,5,山本司,2,徳田優大,土井大輝,左,,右,,右,,右,,左,,右,,左,,右,,右,,右,,右,,左,,右,,左,,左,,右,,右,,左,,右,,右,,0,1,1,0,1,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,高橋啓太,片岡優斗,山本司,五十嵐雅大,井橋俊貴,石井雄也,楢原一帆,,,,,,,,,0,
2018/4/1 11:21,春季,リーグ戦,1,1,1,,桜美林大学,日本体育大学,117,4,表,3,0,2,1,2,打席完了,イニング完了,試合継続,0,0,9,馬場龍星,0,0,1,上西嵐満,左,0,0,0,土井大輝,右,73,徳田優大,0,残留,0,アウト,投球,17,115.5,226.95,チェンジ,空振り三振,0,0,0,0,0,0,0,0,0,0,125,9,上西嵐満,3,大木惇司,6,船山貴大,4,高垣鋭次,7,有住隆哉,D,中村誠,8,宮木紳道,5,松下雄大,2,馬場龍星,松本航,8,石井雄也,7,井橋俊貴,6,五十嵐雅大,D,中村士朗,9,楢原一帆,4,片岡優斗,3,高橋啓太,5,山本司,2,徳田優大,土井大輝,左,,右,,右,,右,,左,,右,,左,,右,,右,,右,,右,,左,,右,,左,,左,,右,,右,,左,,右,,右,,0,1,1,0,1,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,高橋啓太,片岡優斗,山本司,五十嵐雅大,井橋俊貴,石井雄也,楢原一帆,,,,,,,,,0,
2018/4/1 11:22,春季,リーグ戦,1,1,1,,桜美林大学,日本体育大学,118,4,裏,3,0,0,0,0,打席継続,イニング開始,試合継続,0,0,0,0,0,0,1,石井雄也,右,0,0,0,松本航,右,37,馬場龍星,0,0,0,0,投球,19,181.9,196,カット,見逃し,0,0,0,0,0,0,0,0,0,0,130,9,上西嵐満,3,大木惇司,6,船山貴大,4,高垣鋭次,7,有住隆哉,D,中村誠,8,宮木紳道,5,松下雄大,2,馬場龍星,松本航,8,石井雄也,7,井橋俊貴,6,五十嵐雅大,D,中村士朗,9,楢原一帆,4,片岡優斗,3,高橋啓太,5,山本司,2,徳田優大,土井大輝,左,,右,,右,,右,,左,,右,,左,,右,,右,,右,,右,,左,,右,,左,,左,,右,,右,,左,,右,,右,,0,1,1,0,1,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,大木敦司,高垣鋭次,松下雄大,船山貴大,有住隆哉,宮木紳道,上西嵐満,,,,,,,,,0,
2018/4/1 11:22,春季,リーグ戦,1,1,1,,桜美林大学,日本体育大学,119,4,裏,3,0,1,0,0,打席継続,イニング継続,試合継続,0,0,0,0,0,0,1,石井雄也,右,0,0,0,松本航,右,38,馬場龍星,0,0,0,0,投球,19,200.4,234.6,カット,ボール,0,0,0,0,0,0,0,0,0,0,135,9,上西嵐満,3,大木惇司,6,船山貴大,4,高垣鋭次,7,有住隆哉,D,中村誠,8,宮木紳道,5,松下雄大,2,馬場龍星,松本航,8,石井雄也,7,井橋俊貴,6,五十嵐雅大,D,中村士朗,9,楢原一帆,4,片岡優斗,3,高橋啓太,5,山本司,2,徳田優大,土井大輝,左,,右,,右,,右,,左,,右,,左,,右,,右,,右,,右,,左,,右,,左,,左,,右,,右,,左,,右,,右,,0,1,1,0,1,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,大木敦司,高垣鋭次,松下雄大,船山貴大,有住隆哉,宮木紳道,上西嵐満,,,,,,,,,0,
2018/4/1 11:23,春季,リーグ戦,1,1,1,,桜美林大学,日本体育大学,120,4,裏,3,0,1,1,0,打席継続,イニング継続,試合継続,0,0,0,0,0,0,1,石井雄也,右,0,0,0,松本航,右,39,馬場龍星,0,0,0,0,投球,19,168.6,89.35,ストレート,ファール,0,0,カット,0,149.85,236,0,0,0,0,0,9,上西嵐満,3,大木惇司,6,船山貴大,4,高垣鋭次,7,有住隆哉,D,中村誠,8,宮木紳道,5,松下雄大,2,馬場龍星,松本航,8,石井雄也,7,井橋俊貴,6,五十嵐雅大,D,中村士朗,9,楢原一帆,4,片岡優斗,3,高橋啓太,5,山本司,2,徳田優大,土井大輝,左,,右,,右,,右,,左,,右,,左,,右,,右,,右,,右,,左,,右,,左,,左,,右,,右,,左,,右,,右,,0,1,1,0,1,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,大木敦司,高垣鋭次,松下雄大,船山貴大,有住隆哉,宮木紳道,上西嵐満,,,,,,,,,0,
2018/4/1 11:23,春季,リーグ戦,1,1,1,,桜美林大学,日本体育大学,121,4,裏,3,0,2,1,0,打席完了,イニング継続,試合継続,0,0,0,0,0,0,1,石井雄也,右,0,0,0,松本航,右,40,馬場龍星,0,0,0,出塁,投球,19,109.45,95.8,ストレート,単打,0,7,ライナー,0,89.65,117.85,0,0,0,0,143,9,上西嵐満,3,大木惇司,6,船山貴大,4,高垣鋭次,7,有住隆哉,D,中村誠,8,宮木紳道,5,松下雄大,2,馬場龍星,松本航,8,石井雄也,7,井橋俊貴,6,五十嵐雅大,D,中村士朗,9,楢原一帆,4,片岡優斗,3,高橋啓太,5,山本司,2,徳田優大,土井大輝,左,,右,,右,,右,,左,,右,,左,,右,,右,,右,,右,,左,,右,,左,,左,,右,,右,,左,,右,,右,,0,1,1,0,1,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,大木敦司,高垣鋭次,松下雄大,船山貴大,有住隆哉,宮木紳道,上西嵐満,,,,,,,,,0,
2018/4/1 11:23,春季,リーグ戦,1,1,1,,桜美林大学,日本体育大学,122,4,裏,3,0,0,0,0,打席完了,イニング継続,試合継続,1,石井雄也,0,0,0,0,2,井橋俊貴,左,4エンドラン系,HAR,成功,松本航,右,41,馬場龍星,二進,0,0,出塁,投球,17,94.95,96.2,ストレート,単打,0,7,ゴロ,0,90.7,118.9,0,0,0,0,142,9,上西嵐満,3,大木惇司,6,船山貴大,4,高垣鋭次,7,有住隆哉,D,中村誠,8,宮木紳道,5,松下雄大,2,馬場龍星,松本航,8,石井雄也,7,井橋俊貴,6,五十嵐雅大,D,中村士朗,9,楢原一帆,4,片岡優斗,3,高橋啓太,5,山本司,2,徳田優大,土井大輝,左,,右,,右,,右,,左,,右,,左,,右,,右,,右,,右,,左,,右,,左,,左,,右,,右,,左,,右,,右,,0,1,1,0,1,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,大木敦司,高垣鋭次,松下雄大,船山貴大,有住隆哉,宮木紳道,上西嵐満,,,,,,,,,クイック,
2018/4/1 11:24,春季,リーグ戦,1,1,1,,桜美林大学,日本体育大学,123,4,裏,3,0,0,0,0,打席継続,イニング継続,試合継続,2,井橋俊貴,1,石井雄也,0,0,3,五十嵐雅大,右,0,0,0,松本航,右,42,馬場龍星,継続,継続,0,0,投球,19,99.8,26.95,ストレート,ボール,0,0,0,0,0,0,0,0,0,0,143,9,上西嵐満,3,大木惇司,6,船山貴大,4,高垣鋭次,7,有住隆哉,D,中村誠,8,宮木紳道,5,松下雄大,2,馬場龍星,松本航,8,石井雄也,7,井橋俊貴,6,五十嵐雅大,D,中村士朗,9,楢原一帆,4,片岡優斗,3,高橋啓太,5,山本司,2,徳田優大,土井大輝,左,,右,,右,,右,,左,,右,,左,,右,,右,,右,,右,,左,,右,,左,,左,,右,,右,,左,,右,,右,,0,1,1,0,1,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,大木敦司,高垣鋭次,松下雄大,船山貴大,有住隆哉,宮木紳道,上西嵐満,,,,,,,,,0,
